TRANS NO,SEQ,METER NO,READING DATE,EMPLOYEE ID,READING,USAGE AMOUNT,BILLED DATE,UOM,METER DESCRIPTION,METER TYPE,UTILITY TYPE,LONG DESCRIPTION,REGION CODE,FACILITY ID,BUILDING,USAGE FACTOR,START DATE,BUILDING NAME,BUILDING CLASS,PROPERTY TYPE,METER MULTIPLIER,YEAR-MONTH,SERIAL #,ROUTE NO
9494,227,ST066H,1/31/2024 0:00,600317,2759277,5343200,3/4/2024 14:10,LB,STADIUM,NORMAL,STEAM,NORTH VAULT NEXT TO WATER METER,NORMAN,MCA,066,100,11/30/2018 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-1,15620A189,M2
9532,227,ST066H,2/29/2024 0:00,600317,2819277,6000000,4/8/2024 10:03,LB,STADIUM,NORMAL,STEAM,NORTH VAULT NEXT TO WATER METER,NORMAN,MCA,066,100,11/30/2018 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-2,15620A189,M2
9558,225,ST066H,3/31/2024 0:00,600317,2860135,4085800,4/30/2024 8:02,LB,STADIUM,NORMAL,STEAM,NORTH VAULT NEXT TO WATER METER,NORMAN,MCA,066,100,11/30/2018 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-3,15620A189,M2
9658,177,ST066H,4/30/2024 0:00,600317,2900239,4010400,5/31/2024 15:28,LB,STADIUM,NORMAL,STEAM,NORTH VAULT NEXT TO WATER METER,NORMAN,MCA,066,100,11/30/2018 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-4,15620A189,M2
9710,177,ST066H,5/31/2024 0:00,600317,2930339,3010000,6/28/2024 15:18,LB,STADIUM,NORMAL,STEAM,NORTH VAULT NEXT TO WATER METER,NORMAN,MCA,066,100,11/30/2018 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-5,15620A189,M2
9747,168,ST066H,6/30/2024 0:00,600317,2930339,NULL,7/31/2024 13:35,LB,STADIUM,NORMAL,STEAM,NORTH VAULT NEXT TO WATER METER,NORMAN,MCA,066,100,11/30/2018 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-6,15620A189,M2
9771,167,ST066H,7/31/2024 0:00,600317,2945811,1547200,9/6/2024 11:09,LB,STADIUM,NORMAL,STEAM,NORTH VAULT NEXT TO WATER METER,NORMAN,MCA,066,100,11/30/2018 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-7,15620A189,M2
9830,163,ST066H,8/31/2024 0:00,600317,2974771,2896000,10/4/2024 13:13,LB,STADIUM,NORMAL,STEAM,NORTH VAULT NEXT TO WATER METER,NORMAN,MCA,066,100,11/30/2018 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-8,15620A189,M2
9912,152,ST066H,9/30/2024 0:00,600317,2991084,1631300,11/7/2024 8:55,LB,STADIUM,NORMAL,STEAM,NORTH VAULT NEXT TO WATER METER,NORMAN,MCA,066,100,11/30/2018 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-9,15620A189,M2
8931,394,ST066I,1/31/2023 0:00,600317,1658577,10221100,2/28/2023 13:37,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2023-1,16620A334,M2
8951,394,ST066I,2/28/2023 0:00,600317,1727662,6908500,3/31/2023 18:07,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2023-2,16620A334,M2
8968,395,ST066I,3/31/2023 0:00,600317,1820794,9313200,4/29/2023 16:55,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2023-3,16620A334,M2
9010,395,ST066I,4/30/2023 0:00,600317,1868716,4792200,5/30/2023 14:24,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2023-4,16620A334,M2
9035,395,ST066I,5/31/2023 0:00,600317,1921264,5254800,6/30/2023 8:27,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2023-5,16620A334,M2
9049,394,ST066I,6/30/2023 0:00,600317,1957561,3629700,8/2/2023 13:52,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2023-6,16620A334,M2
9091,394,ST066I,7/31/2023 0:00,600317,1985043,2748200,8/31/2023 14:30,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2023-7,16620A334,M2
9116,394,ST066I,8/31/2023 0:00,600317,2019114,3407100,9/30/2023 12:38,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2023-8,16620A334,M2
9129,394,ST066I,9/30/2023 0:00,600317,2042993,2387900,10/31/2023 14:40,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2023-9,16620A334,M2
9374,252,ST066I,10/31/2023 0:00,600317,2064127,2113400,12/4/2023 15:01,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2023-10,16620A334,M2
9404,252,ST066I,11/30/2023 0:00,600317,2134974,7084700,12/23/2023 12:55,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2023-11,16620A334,M2
9474,230,ST066I,12/31/2023 0:00,600317,2205196,7022200,2/5/2024 8:24,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2023-12,16620A334,M2
9494,230,ST066I,1/31/2024 0:00,600317,2294641,8944500,3/4/2024 14:10,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-1,16620A334,M2
9532,230,ST066I,2/29/2024 0:00,600317,2344552,4991100,4/8/2024 10:03,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-2,16620A334,M2
9558,228,ST066I,3/31/2024 0:00,600317,2396695,5214300,4/30/2024 8:02,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-3,16620A334,M2
9658,180,ST066I,4/30/2024 0:00,600317,2433454,3675900,5/31/2024 15:28,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-4,16620A334,M2
9710,180,ST066I,5/31/2024 0:00,600317,2465383,3192900,6/28/2024 15:18,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-5,16620A334,M2
9747,171,ST066I,6/30/2024 0:00,600317,2486497,2111400,7/31/2024 13:35,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-6,16620A334,M2
9771,170,ST066I,7/31/2024 0:00,600317,2507630,2113300,9/6/2024 11:09,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-7,16620A334,M2
9830,166,ST066I,8/31/2024 0:00,600317,2535000,2737000,10/4/2024 13:13,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-8,16620A334,M2
9912,155,ST066I,9/30/2024 0:00,600317,2567400,3240000,11/7/2024 8:55,LB,STADIUM - EAST SIDE,NORMAL,STEAM,"E. MECHANICAL ROOM, INSIDE ROOM BY DOORS",NORMAN,MCA,066,100,5/31/2020 0:00,THE GAYLORD FAMILY-OKLAHOMA MEMORIAL STADIUM,NON_E_AND_G,ATHLETICS,100,2024-9,16620A334,M2
8931,291,ST067B,1/31/2023 0:00,600317,545731,1842200,2/28/2023 13:37,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2023-1,15620A262,M2
8951,291,ST067B,2/28/2023 0:00,600317,556296,1056500,3/31/2023 18:07,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2023-2,15620A262,M2
8968,291,ST067B,3/31/2023 0:00,600317,570487,1419100,4/29/2023 16:55,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2023-3,15620A262,M2
9010,291,ST067B,4/30/2023 0:00,600317,578659,817200,5/30/2023 14:24,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2023-4,15620A262,M2
9035,291,ST067B,5/31/2023 0:00,600317,582720,406100,6/30/2023 8:27,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2023-5,15620A262,M2
9049,290,ST067B,6/30/2023 0:00,600317,585513,279300,8/2/2023 13:52,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2023-6,15620A262,M2
9091,290,ST067B,7/31/2023 0:00,600317,589744,423100,8/31/2023 14:30,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2023-7,15620A262,M2
9116,290,ST067B,8/31/2023 0:00,600317,593132,338800,9/30/2023 12:38,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2023-8,15620A262,M2
9129,290,ST067B,9/30/2023 0:00,600317,596731,359900,10/31/2023 14:40,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2023-9,15620A262,M2
9374,190,ST067B,10/31/2023 0:00,600317,601312,458100,12/4/2023 15:01,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2023-10,15620A262,M2
9404,190,ST067B,11/30/2023 0:00,600317,608429,711700,12/23/2023 12:55,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2023-11,15620A262,M2
9474,170,ST067B,12/31/2023 0:00,600317,618880,1045100,2/5/2024 8:24,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2023-12,15620A262,M2
9494,170,ST067B,1/31/2024 0:00,600317,625107,622700,3/4/2024 14:10,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2024-1,15620A262,M2
9532,170,ST067B,2/29/2024 0:00,600317,634480,937300,4/8/2024 10:03,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2024-2,15620A262,M2
9558,168,ST067B,3/31/2024 0:00,600317,644185,970500,4/30/2024 8:02,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2024-3,15620A262,M2
9658,129,ST067B,4/30/2024 0:00,600317,650322,613700,5/31/2024 15:28,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2024-4,15620A262,M2
9710,129,ST067B,5/31/2024 0:00,600317,653506,318400,6/28/2024 15:18,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2024-5,15620A262,M2
9747,124,ST067B,6/30/2024 0:00,600317,657168,366200,7/31/2024 13:35,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2024-6,15620A262,M2
9771,124,ST067B,7/31/2024 0:00,600317,660556,338800,9/6/2024 11:09,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2024-7,15620A262,M2
9830,120,ST067B,8/31/2024 0:00,600317,665660,510400,10/4/2024 13:13,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2024-8,15620A262,M2
9912,116,ST067B,9/30/2024 0:00,600317,668364,270400,11/7/2024 8:55,LB,KAUFMAN HALL,NORMAL,STEAM,"OUTSIDE MECH ROOM NW CORNER, DOWN STAIRS",NORMAN,MCA,067,100,10/31/2017 0:00,KAUFMAN HALL,E&G,ACADEMIC,100,2024-9,15620A262,M2
8931,329,ST069A,1/31/2023 0:00,600317,419952,714000,2/28/2023 13:37,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2023-1,SIZE G,M2
8951,329,ST069A,2/28/2023 0:00,600317,424602,465000,3/31/2023 18:07,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2023-2,SIZE G,M2
8968,330,ST069A,3/31/2023 0:00,600317,429007,440500,4/29/2023 16:55,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2023-3,SIZE G,M2
9010,330,ST069A,4/30/2023 0:00,600317,431735,272800,5/30/2023 14:24,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2023-4,SIZE G,M2
9035,330,ST069A,5/31/2023 0:00,600317,435492.5,375750,6/30/2023 8:27,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2023-5,SIZE G,M2
9049,329,ST069A,6/30/2023 0:00,600317,438632.3,313980,8/2/2023 13:52,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2023-6,SIZE G,M2
9091,329,ST069A,7/31/2023 0:00,600317,443461.1,482880,8/31/2023 14:30,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2023-7,SIZE G,M2
9116,329,ST069A,8/31/2023 0:00,600317,447235,377390,9/30/2023 12:38,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2023-8,SIZE G,M2
9129,329,ST069A,9/30/2023 0:00,600317,452004,476900,10/31/2023 14:40,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2023-9,SIZE G,M2
9374,219,ST069A,10/31/2023 0:00,600317,456641,463700,12/4/2023 15:01,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2023-10,SIZE G,M2
9404,219,ST069A,11/30/2023 0:00,600317,461843.3,520230,12/23/2023 12:55,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2023-11,SIZE G,M2
9474,199,ST069A,12/31/2023 0:00,600317,467706.3,586300,2/5/2024 8:24,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2023-12,SIZE G,M2
9494,199,ST069A,1/31/2024 0:00,600317,474310,660370,3/4/2024 14:10,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2024-1,SIZE G,M2
9532,199,ST069A,2/29/2024 0:00,600317,477932.1,362210,4/8/2024 10:03,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2024-2,SIZE G,M2
9558,197,ST069A,3/31/2024 0:00,600317,481921.7,398960,4/30/2024 8:02,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2024-3,SIZE G,M2
9658,151,ST069A,4/30/2024 0:00,600317,484835.1,291340,5/31/2024 15:28,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2024-4,SIZE G,M2
9710,151,ST069A,5/31/2024 0:00,600317,487564.5,272940,6/28/2024 15:18,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2024-5,SIZE G,M2
9747,142,ST069A,6/30/2024 0:00,600317,490114.7,255020,7/31/2024 13:35,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2024-6,SIZE G,M2
9771,142,ST069A,7/31/2024 0:00,600317,492109.9,199520,9/6/2024 11:09,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2024-7,SIZE G,M2
9830,138,ST069A,8/31/2024 0:00,600317,494586.9,247700,10/4/2024 13:13,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2024-8,SIZE G,M2
9912,134,ST069A,9/30/2024 0:00,600317,496762,217510,11/7/2024 8:55,LB,GOULD HALL,NORMAL,STEAM,STAIR D AT E END OF BLDG TO BASEMENT IN RM B75,NORMAN,MCA,069,100,7/31/2015 0:00,GOULD HALL,E&G,ACADEMIC,100,2024-9,SIZE G,M2
8931,306,ST070B,1/31/2023 0:00,600317,252182,672700,2/28/2023 13:37,LB,COPELAND HALL,NORMAL,STEAM,BASEMETN MECH ROOM OVERHEAD AT TUNNEL ENTRANCE,NORMAN,MCA,070,100,10/31/2016 0:00,COPELAND HALL,E&G,ACADEMIC,100,2023-1,15620A151,M2
8951,306,ST070B,2/28/2023 0:00,600317,257586,540400,3/31/2023 18:07,LB,COPELAND HALL,NORMAL,STEAM,BASEMETN MECH ROOM OVERHEAD AT TUNNEL ENTRANCE,NORMAN,MCA,070,100,10/31/2016 0:00,COPELAND HALL,E&G,ACADEMIC,100,2023-2,15620A151,M2
8968,306,ST070B,3/31/2023 0:00,600317,263604,601800,4/29/2023 16:55,LB,COPELAND HALL,NORMAL,STEAM,BASEMETN MECH ROOM OVERHEAD AT TUNNEL ENTRANCE,NORMAN,MCA,070,100,10/31/2016 0:00,COPELAND HALL,E&G,ACADEMIC,100,2023-3,15620A151,M2
9010,306,ST070B,4/30/2023 0:00,600317,268033,442900,5/30/2023 14:24,LB,COPELAND HALL,NORMAL,STEAM,BASEMETN MECH ROOM OVERHEAD AT TUNNEL ENTRANCE,NORMAN,MCA,070,100,10/31/2016 0:00,COPELAND HALL,E&G,ACADEMIC,100,2023-4,15620A151,M2
9035,306,ST070B,5/31/2023 0:00,600317,272267,423400,6/30/2023 8:27,LB,COPELAND HALL,NORMAL,STEAM,BASEMETN MECH ROOM OVERHEAD AT TUNNEL ENTRANCE,NORMAN,MCA,070,100,10/31/2016 0:00,COPELAND HALL,E&G,ACADEMIC,100,2023-5,15620A151,M2
9049,305,ST070B,6/30/2023 0:00,600317,276102,383500,8/2/2023 13:52,LB,COPELAND HALL,NORMAL,STEAM,BASEMETN MECH ROOM OVERHEAD AT TUNNEL ENTRANCE,NORMAN,MCA,070,100,10/31/2016 0:00,COPELAND HALL,E&G,ACADEMIC,100,2023-6,15620A151,M2
9091,305,ST070B,7/31/2023 0:00,600317,280562,446000,8/31/2023 14:30,LB,COPELAND HALL,NORMAL,STEAM,BASEMETN MECH ROOM OVERHEAD AT TUNNEL ENTRANCE,NORMAN,MCA,070,100,10/31/2016 0:00,COPELAND HALL,E&G,ACADEMIC,100,2023-7,15620A151,M2
9116,305,ST070B,8/31/2023 0:00,600317,283941,337900,9/30/2023 12:38,LB,COPELAND HALL,NORMAL,STEAM,BASEMETN MECH ROOM OVERHEAD AT TUNNEL ENTRANCE,NORMAN,MCA,070,100,10/31/2016 0:00,COPELAND HALL,E&G,ACADEMIC,100,2023-8,15620A151,M2
9129,305,ST070B,9/30/2023 0:00,600317,287972,403100,10/31/2023 14:40,LB,COPELAND HALL,NORMAL,STEAM,BASEMETN MECH ROOM OVERHEAD AT TUNNEL ENTRANCE,NORMAN,MCA,070,100,10/31/2016 0:00,COPELAND HALL,E&G,ACADEMIC,100,2023-9,15620A151,M2
